test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
5147,claude,dark_triad,narrative,50,50,50,50,50,neutral,39.81,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 47.22222222222222, ""psychopathy"": 25.0}",27,27
5128,deepseek,dark_triad,narrative,50,50,50,50,50,neutral,41.67,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 52.77777777777778, ""psychopathy"": 30.555555555555557}",27,27
5185,gemini,dark_triad,narrative,50,50,50,50,50,neutral,40.74,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
5166,openai,dark_triad,narrative,50,50,50,50,50,neutral,42.59,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 30.555555555555557}",27,27
4769,claude,dark_triad,ocean_direct,100,100,100,100,100,all_maximum,53.7,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 83.33333333333333, ""psychopathy"": 36.111111111111114}",27,27
4750,deepseek,dark_triad,ocean_direct,100,100,100,100,100,all_maximum,50.0,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 77.77777777777777, ""psychopathy"": 36.111111111111114}",27,27
4807,gemini,dark_triad,ocean_direct,100,100,100,100,100,all_maximum,64.81,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 83.33333333333333, ""psychopathy"": 55.55555555555556}",27,27
4788,openai,dark_triad,ocean_direct,100,100,100,100,100,all_maximum,51.85,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 83.33333333333333, ""psychopathy"": 36.111111111111114}",27,27
4768,claude,dark_triad,ocean_direct,0,0,0,0,0,all_minimum,47.22,"{""machiavellianism"": 50.0, ""narcissism"": 41.666666666666664, ""psychopathy"": 50.0}",27,27
4749,deepseek,dark_triad,ocean_direct,0,0,0,0,0,all_minimum,37.04,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 16.666666666666668, ""psychopathy"": 38.888888888888886}",27,27
4806,gemini,dark_triad,ocean_direct,0,0,0,0,0,all_minimum,40.74,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 33.333333333333336, ""psychopathy"": 27.77777777777778}",27,27
4787,openai,dark_triad,ocean_direct,0,0,0,0,0,all_minimum,46.3,"{""machiavellianism"": 50.0, ""narcissism"": 44.44444444444444, ""psychopathy"": 44.44444444444444}",27,27
4760,claude,dark_triad,ocean_direct,50,75,100,75,50,high_A_high_C_high_E,50.93,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 86.11111111111111, ""psychopathy"": 22.22222222222222}",27,27
4741,deepseek,dark_triad,ocean_direct,50,75,100,75,50,high_A_high_C_high_E,55.56,"{""machiavellianism"": 50.0, ""narcissism"": 83.33333333333333, ""psychopathy"": 33.333333333333336}",27,27
4798,gemini,dark_triad,ocean_direct,50,75,100,75,50,high_A_high_C_high_E,59.26,"{""machiavellianism"": 50.0, ""narcissism"": 83.33333333333333, ""psychopathy"": 44.44444444444444}",27,27
4779,openai,dark_triad,ocean_direct,50,75,100,75,50,high_A_high_C_high_E,54.63,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 88.88888888888889, ""psychopathy"": 41.666666666666664}",27,27
4759,claude,dark_triad,ocean_direct,50,75,0,75,50,high_A_high_C_low_E,27.78,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 27.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
4740,deepseek,dark_triad,ocean_direct,50,75,0,75,50,high_A_high_C_low_E,37.04,"{""machiavellianism"": 50.0, ""narcissism"": 38.888888888888886, ""psychopathy"": 22.22222222222222}",27,27
4797,gemini,dark_triad,ocean_direct,50,75,0,75,50,high_A_high_C_low_E,31.48,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 27.77777777777778, ""psychopathy"": 19.444444444444443}",27,27
4778,openai,dark_triad,ocean_direct,50,75,0,75,50,high_A_high_C_low_E,32.41,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 27.77777777777778, ""psychopathy"": 22.22222222222222}",27,27
4762,claude,dark_triad,ocean_direct,50,100,100,75,50,high_A_max_C_high_E,47.22,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 83.33333333333333, ""psychopathy"": 13.88888888888889}",27,27
4743,deepseek,dark_triad,ocean_direct,50,100,100,75,50,high_A_max_C_high_E,55.56,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 83.33333333333333, ""psychopathy"": 30.555555555555557}",27,27
4800,gemini,dark_triad,ocean_direct,50,100,100,75,50,high_A_max_C_high_E,56.48,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 88.88888888888889, ""psychopathy"": 38.888888888888886}",27,27
4781,openai,dark_triad,ocean_direct,50,100,100,75,50,high_A_max_C_high_E,50.0,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 86.11111111111111, ""psychopathy"": 30.555555555555557}",27,27
4761,claude,dark_triad,ocean_direct,50,100,0,75,50,high_A_max_C_low_E,29.63,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 33.333333333333336, ""psychopathy"": 8.333333333333332}",27,27
4742,deepseek,dark_triad,ocean_direct,50,100,0,75,50,high_A_max_C_low_E,35.19,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 36.111111111111114, ""psychopathy"": 16.666666666666668}",27,27
4799,gemini,dark_triad,ocean_direct,50,100,0,75,50,high_A_max_C_low_E,28.7,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 27.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
4780,openai,dark_triad,ocean_direct,50,100,0,75,50,high_A_max_C_low_E,33.33,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 33.333333333333336, ""psychopathy"": 19.444444444444443}",27,27
4752,claude,dark_triad,ocean_direct,50,0,100,0,50,low_A_low_C_high_E,81.48,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 94.44444444444444, ""psychopathy"": 83.33333333333333}",27,27
4733,deepseek,dark_triad,ocean_direct,50,0,100,0,50,low_A_low_C_high_E,83.33,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 97.22222222222223, ""psychopathy"": 91.66666666666667}",27,27
4790,gemini,dark_triad,ocean_direct,50,0,100,0,50,low_A_low_C_high_E,68.52,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 86.11111111111111, ""psychopathy"": 75.0}",27,27
4771,openai,dark_triad,ocean_direct,50,0,100,0,50,low_A_low_C_high_E,74.07,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 88.88888888888889, ""psychopathy"": 100.0}",27,27
4751,claude,dark_triad,ocean_direct,50,0,0,0,50,low_A_low_C_low_E,52.78,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 33.333333333333336, ""psychopathy"": 63.888888888888886}",27,27
4732,deepseek,dark_triad,ocean_direct,50,0,0,0,50,low_A_low_C_low_E,52.78,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 30.555555555555557, ""psychopathy"": 58.333333333333336}",27,27
4789,gemini,dark_triad,ocean_direct,50,0,0,0,50,low_A_low_C_low_E,33.33,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 22.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
4770,openai,dark_triad,ocean_direct,50,0,0,0,50,low_A_low_C_low_E,37.96,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 19.444444444444443, ""psychopathy"": 55.55555555555556}",27,27
4754,claude,dark_triad,ocean_direct,50,25,100,0,50,low_A_medlow_C_high_E,81.48,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 94.44444444444444, ""psychopathy"": 83.33333333333333}",27,27
4735,deepseek,dark_triad,ocean_direct,50,25,100,0,50,low_A_medlow_C_high_E,84.26,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 97.22222222222223, ""psychopathy"": 94.44444444444444}",27,27
4792,gemini,dark_triad,ocean_direct,50,25,100,0,50,low_A_medlow_C_high_E,66.67,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 86.11111111111111, ""psychopathy"": 66.66666666666666}",27,27
4773,openai,dark_triad,ocean_direct,50,25,100,0,50,low_A_medlow_C_high_E,70.37,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 88.88888888888889, ""psychopathy"": 86.11111111111111}",27,27
4753,claude,dark_triad,ocean_direct,50,25,0,0,50,low_A_medlow_C_low_E,52.78,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 33.333333333333336, ""psychopathy"": 61.111111111111114}",27,27
4734,deepseek,dark_triad,ocean_direct,50,25,0,0,50,low_A_medlow_C_low_E,50.0,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 33.333333333333336, ""psychopathy"": 55.55555555555556}",27,27
4791,gemini,dark_triad,ocean_direct,50,25,0,0,50,low_A_medlow_C_low_E,30.56,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 22.22222222222222, ""psychopathy"": 22.22222222222222}",27,27
4772,openai,dark_triad,ocean_direct,50,25,0,0,50,low_A_medlow_C_low_E,32.41,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 11.11111111111111, ""psychopathy"": 44.44444444444444}",27,27
4764,claude,dark_triad,ocean_direct,50,75,100,100,50,max_A_high_C_high_E,38.89,"{""machiavellianism"": 25.0, ""narcissism"": 83.33333333333333, ""psychopathy"": 8.333333333333332}",27,27
4745,deepseek,dark_triad,ocean_direct,50,75,100,100,50,max_A_high_C_high_E,51.85,"{""machiavellianism"": 50.0, ""narcissism"": 86.11111111111111, ""psychopathy"": 19.444444444444443}",27,27
4802,gemini,dark_triad,ocean_direct,50,75,100,100,50,max_A_high_C_high_E,50.93,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 91.66666666666667, ""psychopathy"": 25.0}",27,27
4783,openai,dark_triad,ocean_direct,50,75,100,100,50,max_A_high_C_high_E,46.3,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 80.55555555555556, ""psychopathy"": 30.555555555555557}",27,27
4763,claude,dark_triad,ocean_direct,50,75,0,100,50,max_A_high_C_low_E,22.22,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 30.555555555555557, ""psychopathy"": 2.777777777777779}",27,27
4744,deepseek,dark_triad,ocean_direct,50,75,0,100,50,max_A_high_C_low_E,25.93,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 25.0, ""psychopathy"": 8.333333333333332}",27,27
4801,gemini,dark_triad,ocean_direct,50,75,0,100,50,max_A_high_C_low_E,22.22,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 27.77777777777778, ""psychopathy"": 0.0}",27,27
4782,openai,dark_triad,ocean_direct,50,75,0,100,50,max_A_high_C_low_E,22.22,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 27.77777777777778, ""psychopathy"": 8.333333333333332}",27,27
4766,claude,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,38.89,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 83.33333333333333, ""psychopathy"": 5.555555555555558}",27,27
4747,deepseek,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,49.07,"{""machiavellianism"": 50.0, ""narcissism"": 77.77777777777777, ""psychopathy"": 19.444444444444443}",27,27
4804,gemini,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,48.15,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 94.44444444444444, ""psychopathy"": 16.666666666666668}",27,27
4785,openai,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,49.07,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 86.11111111111111, ""psychopathy"": 25.0}",27,27
4765,claude,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,19.44,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 30.555555555555557, ""psychopathy"": 0.0}",27,27
4746,deepseek,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,25.93,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 30.555555555555557, ""psychopathy"": 8.333333333333332}",27,27
4803,gemini,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,25.93,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 33.333333333333336, ""psychopathy"": 2.777777777777779}",27,27
4784,openai,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,26.85,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 30.555555555555557, ""psychopathy"": 5.555555555555558}",27,27
4756,claude,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,75.0,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 88.88888888888889, ""psychopathy"": 72.22222222222221}",27,27
4737,deepseek,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,69.44,"{""machiavellianism"": 50.0, ""narcissism"": 86.11111111111111, ""psychopathy"": 72.22222222222221}",27,27
4794,gemini,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,64.81,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 80.55555555555556, ""psychopathy"": 61.111111111111114}",27,27
4775,openai,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,62.04,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 80.55555555555556, ""psychopathy"": 69.44444444444444}",27,27
4755,claude,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,52.78,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 33.333333333333336, ""psychopathy"": 63.888888888888886}",27,27
4736,deepseek,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,51.85,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 38.888888888888886, ""psychopathy"": 52.77777777777778}",27,27
4793,gemini,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,35.19,"{""machiavellianism"": 50.0, ""narcissism"": 25.0, ""psychopathy"": 30.555555555555557}",27,27
4774,openai,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,36.11,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 30.555555555555557, ""psychopathy"": 47.22222222222222}",27,27
4758,claude,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,74.07,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 88.88888888888889, ""psychopathy"": 69.44444444444444}",27,27
4739,deepseek,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,75.0,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 91.66666666666667, ""psychopathy"": 77.77777777777777}",27,27
4796,gemini,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,62.96,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 86.11111111111111, ""psychopathy"": 55.55555555555556}",27,27
4777,openai,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,53.7,"{""machiavellianism"": 25.0, ""narcissism"": 77.77777777777777, ""psychopathy"": 58.333333333333336}",27,27
4757,claude,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,42.59,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 22.22222222222222, ""psychopathy"": 50.0}",27,27
4738,deepseek,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,47.22,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 33.333333333333336, ""psychopathy"": 50.0}",27,27
4795,gemini,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,34.26,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 22.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
4776,openai,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,29.63,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 19.444444444444443, ""psychopathy"": 33.333333333333336}",27,27
4767,claude,dark_triad,ocean_direct,50,50,50,50,50,neutral,47.22,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 44.44444444444444, ""psychopathy"": 50.0}",27,27
4748,deepseek,dark_triad,ocean_direct,50,50,50,50,50,neutral,49.07,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
4805,gemini,dark_triad,ocean_direct,50,50,50,50,50,neutral,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
4786,openai,dark_triad,ocean_direct,50,50,50,50,50,neutral,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
6289,claude,dark_triad,scenario,100,100,100,100,100,all_maximum,35.19,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 13.88888888888889}",27,27
6270,deepseek,dark_triad,scenario,100,100,100,100,100,all_maximum,39.81,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 55.55555555555556, ""psychopathy"": 22.22222222222222}",27,27
6327,gemini,dark_triad,scenario,100,100,100,100,100,all_maximum,34.26,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 58.333333333333336, ""psychopathy"": 8.333333333333332}",27,27
6308,openai,dark_triad,scenario,100,100,100,100,100,all_maximum,36.11,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 52.77777777777778, ""psychopathy"": 16.666666666666668}",27,27
6288,claude,dark_triad,scenario,0,0,0,0,0,all_minimum,52.78,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 47.22222222222222, ""psychopathy"": 50.0}",27,27
6269,deepseek,dark_triad,scenario,0,0,0,0,0,all_minimum,57.41,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 61.111111111111114}",27,27
6326,gemini,dark_triad,scenario,0,0,0,0,0,all_minimum,50.0,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 41.666666666666664, ""psychopathy"": 52.77777777777778}",27,27
6307,openai,dark_triad,scenario,0,0,0,0,0,all_minimum,51.85,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 47.22222222222222, ""psychopathy"": 47.22222222222222}",27,27
6280,claude,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,31.48,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 50.0, ""psychopathy"": 5.555555555555558}",27,27
6261,deepseek,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,38.89,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 55.55555555555556, ""psychopathy"": 13.88888888888889}",27,27
6318,gemini,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,34.26,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 58.333333333333336, ""psychopathy"": 5.555555555555558}",27,27
6299,openai,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,39.81,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 55.55555555555556, ""psychopathy"": 19.444444444444443}",27,27
6279,claude,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,21.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
6260,deepseek,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,25.93,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 30.555555555555557, ""psychopathy"": 8.333333333333332}",27,27
6317,gemini,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,23.15,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 30.555555555555557, ""psychopathy"": 5.555555555555558}",27,27
6298,openai,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,27.78,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 27.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
6282,claude,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,30.56,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 50.0, ""psychopathy"": 5.555555555555558}",27,27
6263,deepseek,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,38.89,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 55.55555555555556, ""psychopathy"": 13.88888888888889}",27,27
6320,gemini,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,34.26,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 55.55555555555556, ""psychopathy"": 5.555555555555558}",27,27
6301,openai,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,39.81,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 58.333333333333336, ""psychopathy"": 19.444444444444443}",27,27
6281,claude,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,21.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
6262,deepseek,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,25.93,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 27.77777777777778, ""psychopathy"": 8.333333333333332}",27,27
6319,gemini,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,22.22,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 27.77777777777778, ""psychopathy"": 2.777777777777779}",27,27
6300,openai,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,27.78,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 27.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
6272,claude,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,66.67,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 80.55555555555556, ""psychopathy"": 58.333333333333336}",27,27
6253,deepseek,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,69.44,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 72.22222222222221, ""psychopathy"": 63.888888888888886}",27,27
6310,gemini,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,67.59,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 75.0, ""psychopathy"": 63.888888888888886}",27,27
6291,openai,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,67.59,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 75.0, ""psychopathy"": 61.111111111111114}",27,27
6252,deepseek,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,56.48,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 61.111111111111114}",27,27
6309,gemini,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,57.41,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 61.111111111111114}",27,27
6290,openai,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,57.41,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 47.22222222222222, ""psychopathy"": 58.333333333333336}",27,27
6274,claude,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,66.67,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 80.55555555555556, ""psychopathy"": 58.333333333333336}",27,27
6255,deepseek,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,69.44,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 75.0, ""psychopathy"": 61.111111111111114}",27,27
6312,gemini,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,67.59,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 75.0, ""psychopathy"": 63.888888888888886}",27,27
6293,openai,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,66.67,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 77.77777777777777, ""psychopathy"": 61.111111111111114}",27,27
6273,claude,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,52.78,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 44.44444444444444, ""psychopathy"": 55.55555555555556}",27,27
6254,deepseek,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,56.48,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 61.111111111111114}",27,27
6311,gemini,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,57.41,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 61.111111111111114}",27,27
6292,openai,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,55.56,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 41.666666666666664, ""psychopathy"": 58.333333333333336}",27,27
6284,claude,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,31.48,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 50.0, ""psychopathy"": 5.555555555555558}",27,27
6265,deepseek,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,37.96,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 55.55555555555556, ""psychopathy"": 13.88888888888889}",27,27
6322,gemini,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,34.26,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 58.333333333333336, ""psychopathy"": 5.555555555555558}",27,27
6303,openai,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,40.74,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 58.333333333333336, ""psychopathy"": 19.444444444444443}",27,27
6283,claude,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,21.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
6264,deepseek,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,26.85,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 30.555555555555557, ""psychopathy"": 8.333333333333332}",27,27
6321,gemini,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,24.07,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 30.555555555555557, ""psychopathy"": 5.555555555555558}",27,27
6302,openai,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,27.78,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 25.0, ""psychopathy"": 11.11111111111111}",27,27
6286,claude,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,31.48,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 50.0, ""psychopathy"": 5.555555555555558}",27,27
6267,deepseek,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,39.81,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 58.333333333333336, ""psychopathy"": 13.88888888888889}",27,27
6324,gemini,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,34.26,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 58.333333333333336, ""psychopathy"": 2.777777777777779}",27,27
6305,openai,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,38.89,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 55.55555555555556, ""psychopathy"": 19.444444444444443}",27,27
6285,claude,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,21.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
6266,deepseek,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,25.93,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 30.555555555555557, ""psychopathy"": 8.333333333333332}",27,27
6323,gemini,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,23.15,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 30.555555555555557, ""psychopathy"": 2.777777777777779}",27,27
6304,openai,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,25.93,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 25.0, ""psychopathy"": 8.333333333333332}",27,27
