test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
7778,deepseek,dark_triad,behavioral,0,50,50,50,50,low_O_mid_N,45.37,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
7808,gemini,dark_triad,behavioral,0,50,50,50,50,low_O_mid_N,44.44,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
7748,openai,dark_triad,behavioral,0,50,50,50,50,low_O_mid_N,41.67,"{""machiavellianism"": 50.0, ""narcissism"": 44.44444444444444, ""psychopathy"": 30.555555555555557}",27,27
7358,claude,dark_triad,behavioral,50,50,50,50,100,mid_O_high_N,43.52,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 36.111111111111114, ""psychopathy"": 38.888888888888886}",27,27
7418,deepseek,dark_triad,behavioral,50,50,50,50,100,mid_O_high_N,52.78,"{""machiavellianism"": 66.66666666666666, ""narcissism"": 47.22222222222222, ""psychopathy"": 44.44444444444444}",27,27
7448,gemini,dark_triad,behavioral,50,50,50,50,100,mid_O_high_N,47.22,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 44.44444444444444, ""psychopathy"": 38.888888888888886}",27,27
7388,openai,dark_triad,behavioral,50,50,50,50,100,mid_O_high_N,48.15,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 47.22222222222222, ""psychopathy"": 41.666666666666664}",27,27
7478,claude,dark_triad,behavioral,50,50,50,50,0,mid_O_low_N,39.81,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 47.22222222222222, ""psychopathy"": 30.555555555555557}",27,27
7538,deepseek,dark_triad,behavioral,50,50,50,50,0,mid_O_low_N,45.37,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
7568,gemini,dark_triad,behavioral,50,50,50,50,0,mid_O_low_N,46.3,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 47.22222222222222, ""psychopathy"": 36.111111111111114}",27,27
7508,openai,dark_triad,behavioral,50,50,50,50,0,mid_O_low_N,44.44,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 50.0, ""psychopathy"": 30.555555555555557}",27,27
7838,claude,dark_triad,behavioral,50,50,50,50,50,mid_O_mid_N,38.89,"{""machiavellianism"": 50.0, ""narcissism"": 41.666666666666664, ""psychopathy"": 25.0}",27,27
7898,deepseek,dark_triad,behavioral,50,50,50,50,50,mid_O_mid_N,44.44,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
7928,gemini,dark_triad,behavioral,50,50,50,50,50,mid_O_mid_N,44.44,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
7868,openai,dark_triad,behavioral,50,50,50,50,50,mid_O_mid_N,43.52,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 47.22222222222222, ""psychopathy"": 38.888888888888886}",27,27
7120,claude,dark_triad,exemplar,100,50,50,50,100,high_O_high_N,42.59,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 33.333333333333336, ""psychopathy"": 36.111111111111114}",27,27
7180,deepseek,dark_triad,exemplar,100,50,50,50,100,high_O_high_N,40.74,"{""machiavellianism"": 50.0, ""narcissism"": 33.333333333333336, ""psychopathy"": 38.888888888888886}",27,27
7210,gemini,dark_triad,exemplar,100,50,50,50,100,high_O_high_N,50.0,"{""machiavellianism"": 75.0, ""narcissism"": 36.111111111111114, ""psychopathy"": 38.888888888888886}",27,27
7150,openai,dark_triad,exemplar,100,50,50,50,100,high_O_high_N,48.15,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 50.0, ""psychopathy"": 36.111111111111114}",27,27
6880,claude,dark_triad,exemplar,100,50,50,50,0,high_O_low_N,73.15,"{""machiavellianism"": 50.0, ""narcissism"": 91.66666666666667, ""psychopathy"": 77.77777777777777}",27,27
6940,deepseek,dark_triad,exemplar,100,50,50,50,0,high_O_low_N,71.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 86.11111111111111, ""psychopathy"": 86.11111111111111}",27,27
6970,gemini,dark_triad,exemplar,100,50,50,50,0,high_O_low_N,78.7,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 100.0, ""psychopathy"": 91.66666666666667}",27,27
6910,openai,dark_triad,exemplar,100,50,50,50,0,high_O_low_N,75.0,"{""machiavellianism"": 50.0, ""narcissism"": 100.0, ""psychopathy"": 75.0}",27,27
7600,claude,dark_triad,exemplar,100,50,50,50,50,high_O_mid_N,45.37,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 55.55555555555556, ""psychopathy"": 50.0}",27,27
7660,deepseek,dark_triad,exemplar,100,50,50,50,50,high_O_mid_N,46.3,"{""machiavellianism"": 25.0, ""narcissism"": 58.333333333333336, ""psychopathy"": 55.55555555555556}",27,27
7690,gemini,dark_triad,exemplar,100,50,50,50,50,high_O_mid_N,52.78,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 69.44444444444444, ""psychopathy"": 55.55555555555556}",27,27
7630,openai,dark_triad,exemplar,100,50,50,50,50,high_O_mid_N,47.22,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 61.111111111111114, ""psychopathy"": 52.77777777777778}",27,27
7000,claude,dark_triad,exemplar,0,50,50,50,100,low_O_high_N,14.81,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 22.22222222222222, ""psychopathy"": 2.777777777777779}",27,27
7060,deepseek,dark_triad,exemplar,0,50,50,50,100,low_O_high_N,33.33,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 41.666666666666664, ""psychopathy"": 27.77777777777778}",27,27
7090,gemini,dark_triad,exemplar,0,50,50,50,100,low_O_high_N,26.85,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 36.111111111111114, ""psychopathy"": 16.666666666666668}",27,27
7030,openai,dark_triad,exemplar,0,50,50,50,100,low_O_high_N,28.7,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 38.888888888888886, ""psychopathy"": 16.666666666666668}",27,27
7240,claude,dark_triad,exemplar,0,50,50,50,0,low_O_low_N,87.04,"{""machiavellianism"": 94.44444444444444, ""narcissism"": 100.0, ""psychopathy"": 66.66666666666666}",27,27
7300,deepseek,dark_triad,exemplar,0,50,50,50,0,low_O_low_N,86.11,"{""machiavellianism"": 80.55555555555556, ""narcissism"": 88.88888888888889, ""psychopathy"": 88.88888888888889}",27,27
7330,gemini,dark_triad,exemplar,0,50,50,50,0,low_O_low_N,96.3,"{""machiavellianism"": 88.88888888888889, ""narcissism"": 100.0, ""psychopathy"": 100.0}",27,27
7270,openai,dark_triad,exemplar,0,50,50,50,0,low_O_low_N,97.22,"{""machiavellianism"": 94.44444444444444, ""narcissism"": 100.0, ""psychopathy"": 97.22222222222223}",27,27
7720,claude,dark_triad,exemplar,0,50,50,50,50,low_O_mid_N,41.67,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 44.44444444444444, ""psychopathy"": 27.77777777777778}",27,27
7780,deepseek,dark_triad,exemplar,0,50,50,50,50,low_O_mid_N,42.59,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
7810,gemini,dark_triad,exemplar,0,50,50,50,50,low_O_mid_N,48.15,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 52.77777777777778, ""psychopathy"": 38.888888888888886}",27,27
7750,openai,dark_triad,exemplar,0,50,50,50,50,low_O_mid_N,41.67,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 50.0, ""psychopathy"": 30.555555555555557}",27,27
7360,claude,dark_triad,exemplar,50,50,50,50,100,mid_O_high_N,40.74,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 33.333333333333336, ""psychopathy"": 30.555555555555557}",27,27
7420,deepseek,dark_triad,exemplar,50,50,50,50,100,mid_O_high_N,42.59,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 33.333333333333336, ""psychopathy"": 38.888888888888886}",27,27
7450,gemini,dark_triad,exemplar,50,50,50,50,100,mid_O_high_N,50.0,"{""machiavellianism"": 75.0, ""narcissism"": 36.111111111111114, ""psychopathy"": 38.888888888888886}",27,27
7390,openai,dark_triad,exemplar,50,50,50,50,100,mid_O_high_N,46.3,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 47.22222222222222, ""psychopathy"": 36.111111111111114}",27,27
7480,claude,dark_triad,exemplar,50,50,50,50,0,mid_O_low_N,45.37,"{""machiavellianism"": 25.0, ""narcissism"": 94.44444444444444, ""psychopathy"": 16.666666666666668}",27,27
7540,deepseek,dark_triad,exemplar,50,50,50,50,0,mid_O_low_N,47.22,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 83.33333333333333, ""psychopathy"": 30.555555555555557}",27,27
7570,gemini,dark_triad,exemplar,50,50,50,50,0,mid_O_low_N,49.07,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 77.77777777777777, ""psychopathy"": 25.0}",27,27
7510,openai,dark_triad,exemplar,50,50,50,50,0,mid_O_low_N,47.22,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 83.33333333333333, ""psychopathy"": 25.0}",27,27
7840,claude,dark_triad,exemplar,50,50,50,50,50,mid_O_mid_N,42.59,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
7900,deepseek,dark_triad,exemplar,50,50,50,50,50,mid_O_mid_N,42.59,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
7930,gemini,dark_triad,exemplar,50,50,50,50,50,mid_O_mid_N,47.22,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 50.0, ""psychopathy"": 38.888888888888886}",27,27
7870,openai,dark_triad,exemplar,50,50,50,50,50,mid_O_mid_N,39.81,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 47.22222222222222, ""psychopathy"": 30.555555555555557}",27,27
7117,claude,dark_triad,hexaco,100,50,50,50,100,high_O_high_N,39.81,"{""machiavellianism"": 50.0, ""narcissism"": 41.666666666666664, ""psychopathy"": 27.77777777777778}",27,27
7177,deepseek,dark_triad,hexaco,100,50,50,50,100,high_O_high_N,42.59,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 36.111111111111114}",27,27
7207,gemini,dark_triad,hexaco,100,50,50,50,100,high_O_high_N,42.59,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
7147,openai,dark_triad,hexaco,100,50,50,50,100,high_O_high_N,36.11,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
6877,claude,dark_triad,hexaco,100,50,50,50,0,high_O_low_N,49.07,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 55.55555555555556, ""psychopathy"": 44.44444444444444}",27,27
6937,deepseek,dark_triad,hexaco,100,50,50,50,0,high_O_low_N,48.15,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 52.77777777777778, ""psychopathy"": 50.0}",27,27
6967,gemini,dark_triad,hexaco,100,50,50,50,0,high_O_low_N,40.74,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 50.0, ""psychopathy"": 36.111111111111114}",27,27
6907,openai,dark_triad,hexaco,100,50,50,50,0,high_O_low_N,41.67,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 52.77777777777778, ""psychopathy"": 41.666666666666664}",27,27
7597,claude,dark_triad,hexaco,100,50,50,50,50,high_O_mid_N,42.59,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 36.111111111111114}",27,27
7657,deepseek,dark_triad,hexaco,100,50,50,50,50,high_O_mid_N,46.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 52.77777777777778, ""psychopathy"": 44.44444444444444}",27,27
7687,gemini,dark_triad,hexaco,100,50,50,50,50,high_O_mid_N,43.52,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 47.22222222222222, ""psychopathy"": 41.666666666666664}",27,27
7627,openai,dark_triad,hexaco,100,50,50,50,50,high_O_mid_N,46.3,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 50.0, ""psychopathy"": 44.44444444444444}",27,27
6997,claude,dark_triad,hexaco,0,50,50,50,100,low_O_high_N,37.96,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 33.333333333333336, ""psychopathy"": 22.22222222222222}",27,27
7057,deepseek,dark_triad,hexaco,0,50,50,50,100,low_O_high_N,39.81,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 38.888888888888886, ""psychopathy"": 33.333333333333336}",27,27
7087,gemini,dark_triad,hexaco,0,50,50,50,100,low_O_high_N,42.59,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 38.888888888888886, ""psychopathy"": 36.111111111111114}",27,27
7027,openai,dark_triad,hexaco,0,50,50,50,100,low_O_high_N,35.19,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 33.333333333333336, ""psychopathy"": 30.555555555555557}",27,27
7237,claude,dark_triad,hexaco,0,50,50,50,0,low_O_low_N,49.07,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 41.666666666666664, ""psychopathy"": 47.22222222222222}",27,27
7297,deepseek,dark_triad,hexaco,0,50,50,50,0,low_O_low_N,50.93,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 52.77777777777778, ""psychopathy"": 47.22222222222222}",27,27
7327,gemini,dark_triad,hexaco,0,50,50,50,0,low_O_low_N,50.0,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 52.77777777777778, ""psychopathy"": 38.888888888888886}",27,27
7267,openai,dark_triad,hexaco,0,50,50,50,0,low_O_low_N,44.44,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 47.22222222222222, ""psychopathy"": 41.666666666666664}",27,27
7717,claude,dark_triad,hexaco,0,50,50,50,50,low_O_mid_N,42.59,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 38.888888888888886, ""psychopathy"": 41.666666666666664}",27,27
7777,deepseek,dark_triad,hexaco,0,50,50,50,50,low_O_mid_N,47.22,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 44.44444444444444, ""psychopathy"": 44.44444444444444}",27,27
7807,gemini,dark_triad,hexaco,0,50,50,50,50,low_O_mid_N,47.22,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 47.22222222222222, ""psychopathy"": 41.666666666666664}",27,27
7747,openai,dark_triad,hexaco,0,50,50,50,50,low_O_mid_N,46.3,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 41.666666666666664, ""psychopathy"": 50.0}",27,27
7357,claude,dark_triad,hexaco,50,50,50,50,100,mid_O_high_N,35.19,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 33.333333333333336, ""psychopathy"": 19.444444444444443}",27,27
7417,deepseek,dark_triad,hexaco,50,50,50,50,100,mid_O_high_N,42.59,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 44.44444444444444, ""psychopathy"": 36.111111111111114}",27,27
7447,gemini,dark_triad,hexaco,50,50,50,50,100,mid_O_high_N,39.81,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 36.111111111111114}",27,27
7387,openai,dark_triad,hexaco,50,50,50,50,100,mid_O_high_N,36.11,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 41.666666666666664, ""psychopathy"": 27.77777777777778}",27,27
7477,claude,dark_triad,hexaco,50,50,50,50,0,mid_O_low_N,48.15,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 44.44444444444444}",27,27
7537,deepseek,dark_triad,hexaco,50,50,50,50,0,mid_O_low_N,48.15,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
7567,gemini,dark_triad,hexaco,50,50,50,50,0,mid_O_low_N,45.37,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 38.888888888888886}",27,27
7507,openai,dark_triad,hexaco,50,50,50,50,0,mid_O_low_N,41.67,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 44.44444444444444, ""psychopathy"": 38.888888888888886}",27,27
7837,claude,dark_triad,hexaco,50,50,50,50,50,mid_O_mid_N,48.15,"{""machiavellianism"": 50.0, ""narcissism"": 44.44444444444444, ""psychopathy"": 50.0}",27,27
7897,deepseek,dark_triad,hexaco,50,50,50,50,50,mid_O_mid_N,45.37,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 47.22222222222222, ""psychopathy"": 47.22222222222222}",27,27
7927,gemini,dark_triad,hexaco,50,50,50,50,50,mid_O_mid_N,49.07,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
7867,openai,dark_triad,hexaco,50,50,50,50,50,mid_O_mid_N,48.15,"{""machiavellianism"": 50.0, ""narcissism"": 44.44444444444444, ""psychopathy"": 50.0}",27,27
7116,claude,dark_triad,narrative,100,50,50,50,100,high_O_high_N,40.74,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 41.666666666666664, ""psychopathy"": 27.77777777777778}",27,27
7176,deepseek,dark_triad,narrative,100,50,50,50,100,high_O_high_N,45.37,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 55.55555555555556, ""psychopathy"": 33.333333333333336}",27,27
7206,gemini,dark_triad,narrative,100,50,50,50,100,high_O_high_N,40.74,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 44.44444444444444, ""psychopathy"": 30.555555555555557}",27,27
7146,openai,dark_triad,narrative,100,50,50,50,100,high_O_high_N,43.52,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 33.333333333333336}",27,27
6876,claude,dark_triad,narrative,100,50,50,50,0,high_O_low_N,39.81,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 52.77777777777778, ""psychopathy"": 25.0}",27,27
6936,deepseek,dark_triad,narrative,100,50,50,50,0,high_O_low_N,41.67,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 55.55555555555556, ""psychopathy"": 30.555555555555557}",27,27
6966,gemini,dark_triad,narrative,100,50,50,50,0,high_O_low_N,41.67,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 58.333333333333336, ""psychopathy"": 27.77777777777778}",27,27
6906,openai,dark_triad,narrative,100,50,50,50,0,high_O_low_N,38.89,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 52.77777777777778, ""psychopathy"": 25.0}",27,27
7596,claude,dark_triad,narrative,100,50,50,50,50,high_O_mid_N,39.81,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 27.77777777777778}",27,27
7656,deepseek,dark_triad,narrative,100,50,50,50,50,high_O_mid_N,43.52,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 55.55555555555556, ""psychopathy"": 36.111111111111114}",27,27
7686,gemini,dark_triad,narrative,100,50,50,50,50,high_O_mid_N,42.59,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 36.111111111111114}",27,27
7626,openai,dark_triad,narrative,100,50,50,50,50,high_O_mid_N,42.59,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 58.333333333333336, ""psychopathy"": 30.555555555555557}",27,27
6996,claude,dark_triad,narrative,0,50,50,50,100,low_O_high_N,37.04,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 33.333333333333336, ""psychopathy"": 25.0}",27,27
7056,deepseek,dark_triad,narrative,0,50,50,50,100,low_O_high_N,37.96,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 36.111111111111114, ""psychopathy"": 22.22222222222222}",27,27
7086,gemini,dark_triad,narrative,0,50,50,50,100,low_O_high_N,37.04,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 27.77777777777778, ""psychopathy"": 27.77777777777778}",27,27
7026,openai,dark_triad,narrative,0,50,50,50,100,low_O_high_N,40.74,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 38.888888888888886, ""psychopathy"": 30.555555555555557}",27,27
7236,claude,dark_triad,narrative,0,50,50,50,0,low_O_low_N,35.19,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 19.444444444444443}",27,27
7296,deepseek,dark_triad,narrative,0,50,50,50,0,low_O_low_N,37.04,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 47.22222222222222, ""psychopathy"": 19.444444444444443}",27,27
7326,gemini,dark_triad,narrative,0,50,50,50,0,low_O_low_N,36.11,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 38.888888888888886, ""psychopathy"": 22.22222222222222}",27,27
7266,openai,dark_triad,narrative,0,50,50,50,0,low_O_low_N,38.89,"{""machiavellianism"": 50.0, ""narcissism"": 44.44444444444444, ""psychopathy"": 22.22222222222222}",27,27
7716,claude,dark_triad,narrative,0,50,50,50,50,low_O_mid_N,38.89,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 44.44444444444444, ""psychopathy"": 25.0}",27,27
7776,deepseek,dark_triad,narrative,0,50,50,50,50,low_O_mid_N,39.81,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 47.22222222222222, ""psychopathy"": 27.77777777777778}",27,27
7806,gemini,dark_triad,narrative,0,50,50,50,50,low_O_mid_N,37.96,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 44.44444444444444, ""psychopathy"": 22.22222222222222}",27,27
7746,openai,dark_triad,narrative,0,50,50,50,50,low_O_mid_N,42.59,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 44.44444444444444, ""psychopathy"": 30.555555555555557}",27,27
7356,claude,dark_triad,narrative,50,50,50,50,100,mid_O_high_N,37.96,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 33.333333333333336, ""psychopathy"": 27.77777777777778}",27,27
7416,deepseek,dark_triad,narrative,50,50,50,50,100,mid_O_high_N,45.37,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 44.44444444444444, ""psychopathy"": 36.111111111111114}",27,27
7446,gemini,dark_triad,narrative,50,50,50,50,100,mid_O_high_N,39.81,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 41.666666666666664, ""psychopathy"": 30.555555555555557}",27,27
7386,openai,dark_triad,narrative,50,50,50,50,100,mid_O_high_N,40.74,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 47.22222222222222, ""psychopathy"": 30.555555555555557}",27,27
7476,claude,dark_triad,narrative,50,50,50,50,0,mid_O_low_N,39.81,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 22.22222222222222}",27,27
7536,deepseek,dark_triad,narrative,50,50,50,50,0,mid_O_low_N,37.96,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 52.77777777777778, ""psychopathy"": 22.22222222222222}",27,27
7566,gemini,dark_triad,narrative,50,50,50,50,0,mid_O_low_N,38.89,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 47.22222222222222, ""psychopathy"": 25.0}",27,27
7506,openai,dark_triad,narrative,50,50,50,50,0,mid_O_low_N,41.67,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 55.55555555555556, ""psychopathy"": 25.0}",27,27
7836,claude,dark_triad,narrative,50,50,50,50,50,mid_O_mid_N,39.81,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 47.22222222222222, ""psychopathy"": 25.0}",27,27
7896,deepseek,dark_triad,narrative,50,50,50,50,50,mid_O_mid_N,41.67,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 52.77777777777778, ""psychopathy"": 30.555555555555557}",27,27
7926,gemini,dark_triad,narrative,50,50,50,50,50,mid_O_mid_N,41.67,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 47.22222222222222, ""psychopathy"": 30.555555555555557}",27,27
7866,openai,dark_triad,narrative,50,50,50,50,50,mid_O_mid_N,41.67,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 27.77777777777778}",27,27
7115,claude,dark_triad,ocean_direct,100,50,50,50,100,high_O_high_N,46.3,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 41.666666666666664, ""psychopathy"": 44.44444444444444}",27,27
7175,deepseek,dark_triad,ocean_direct,100,50,50,50,100,high_O_high_N,62.04,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 69.44444444444444, ""psychopathy"": 69.44444444444444}",27,27
7205,gemini,dark_triad,ocean_direct,100,50,50,50,100,high_O_high_N,56.48,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 55.55555555555556, ""psychopathy"": 61.111111111111114}",27,27
7145,openai,dark_triad,ocean_direct,100,50,50,50,100,high_O_high_N,47.22,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 58.333333333333336, ""psychopathy"": 52.77777777777778}",27,27
6875,claude,dark_triad,ocean_direct,100,50,50,50,0,high_O_low_N,42.59,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 36.111111111111114}",27,27
6935,deepseek,dark_triad,ocean_direct,100,50,50,50,0,high_O_low_N,41.67,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 58.333333333333336, ""psychopathy"": 33.333333333333336}",27,27
6965,gemini,dark_triad,ocean_direct,100,50,50,50,0,high_O_low_N,46.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 63.888888888888886, ""psychopathy"": 33.333333333333336}",27,27
6905,openai,dark_triad,ocean_direct,100,50,50,50,0,high_O_low_N,36.11,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 52.77777777777778, ""psychopathy"": 27.77777777777778}",27,27
7595,claude,dark_triad,ocean_direct,100,50,50,50,50,high_O_mid_N,43.52,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 38.888888888888886}",27,27
7655,deepseek,dark_triad,ocean_direct,100,50,50,50,50,high_O_mid_N,42.59,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 52.77777777777778, ""psychopathy"": 38.888888888888886}",27,27
7685,gemini,dark_triad,ocean_direct,100,50,50,50,50,high_O_mid_N,53.7,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 58.333333333333336, ""psychopathy"": 47.22222222222222}",27,27
7625,openai,dark_triad,ocean_direct,100,50,50,50,50,high_O_mid_N,41.67,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 55.55555555555556, ""psychopathy"": 38.888888888888886}",27,27
6995,claude,dark_triad,ocean_direct,0,50,50,50,100,low_O_high_N,57.41,"{""machiavellianism"": 83.33333333333333, ""narcissism"": 36.111111111111114, ""psychopathy"": 52.77777777777778}",27,27
7055,deepseek,dark_triad,ocean_direct,0,50,50,50,100,low_O_high_N,68.52,"{""machiavellianism"": 86.11111111111111, ""narcissism"": 55.55555555555556, ""psychopathy"": 63.888888888888886}",27,27
7085,gemini,dark_triad,ocean_direct,0,50,50,50,100,low_O_high_N,50.93,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 36.111111111111114, ""psychopathy"": 52.77777777777778}",27,27
7025,openai,dark_triad,ocean_direct,0,50,50,50,100,low_O_high_N,45.37,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 38.888888888888886, ""psychopathy"": 36.111111111111114}",27,27
7235,claude,dark_triad,ocean_direct,0,50,50,50,0,low_O_low_N,42.59,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 50.0, ""psychopathy"": 33.333333333333336}",27,27
7295,deepseek,dark_triad,ocean_direct,0,50,50,50,0,low_O_low_N,42.59,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 52.77777777777778, ""psychopathy"": 27.77777777777778}",27,27
